timestamp,track_sensors,speed,accel,brake,steer,gear,rpm,track_pos,angle,damage
1746896787.4214013,"3.85647,4.01555,4.5088,5.57318,8.00994,11.9802,16.1941,25.2774,58.5822,200.0,75.0938,41.8337,29.1462,22.4951,15.71,11.2791,9.29167,8.38554,8.14628",83.72732052753717,1.0,0.0,0,1,9584.74,0.357402,0.0214038,0.0
1746896787.4910507,"3.88871,4.04911,4.54647,5.61974,8.07683,12.0802,16.3291,25.488,59.0682,200.0,74.7994,41.669,29.0313,22.4063,15.648,11.2345,9.25492,8.35237,8.11404",83.96622715462092,1.0,0.0,0,1,9612.13,0.35203,0.0213997,0.0
1746896787.5522969,"3.92094,4.08267,4.58416,5.66632,8.14378,12.1803,16.4645,25.6992,59.5576,200.0,74.5025,41.5035,28.916,22.3173,15.5858,11.1899,9.21816,8.31919,8.08181",83.84093197357828,1.0,0.0,0,1,9597.77,0.346659,0.0213995,0.0
1746896787.6187515,"3.95318,4.11623,4.62185,5.71291,8.21073,12.2804,16.5998,25.9105,60.0473,200.0,74.2053,41.338,28.8007,22.2283,15.5237,11.1453,9.18139,8.28601,8.04957",83.71569098354699,1.0,0.0,0,1,10060.0,0.341288,0.0213995,0.0
1746896787.6857085,"3.98541,4.1498,4.65953,5.75949,8.27767,12.3806,16.7351,26.1216,60.5363,200.0,73.9086,41.1726,28.6854,22.1393,15.4615,11.1007,9.14463,8.25283,8.01734",83.95893586572173,1.0,0.0,0,1,9611.27,0.335917,0.0213988,0.0
1746896787.7490861,"4.01764,4.18336,4.69721,5.80606,8.34461,12.4807,16.8705,26.3328,61.0254,200.0,73.6118,41.0072,28.5701,22.0503,15.3994,11.056,9.10787,8.21965,7.9851",83.83936129952534,1.0,0.0,0,1,9597.67,0.330546,0.0213983,0.0
1746896787.817539,"4.04988,4.21692,4.7349,5.85265,8.41156,12.5808,17.0058,26.5441,61.515,200.0,73.3147,40.8416,28.4548,21.9613,15.3372,11.0114,9.0711,8.18647,7.95287",83.7200885377984,1.0,0.0,0,1,9583.98,0.325175,0.0213983,0.0
1746896787.8869479,"4.08211,4.25049,4.77259,5.89924,8.47854,12.681,17.1413,26.7557,62.0065,200.0,73.0162,40.6757,28.3393,21.8722,15.275,10.9667,9.03432,8.15329,7.92064",83.96664557947406,1.0,0.0,0,1,9612.2,0.319804,0.0214003,0.0
1746896787.9496503,"4.11435,4.28405,4.81028,5.94583,8.5455,12.7812,17.2767,26.9671,62.4967,200.0,72.7186,40.51,28.2239,21.7831,15.2128,10.9221,8.99755,8.12011,7.8884",83.85080077776696,1.0,0.0,0,1,9598.92,0.314433,0.0214009,0.0
1746896788.018698,"4.14658,4.31762,4.84797,5.99241,8.61245,12.8813,17.4121,27.1784,62.9863,200.0,72.4214,40.3445,28.1085,21.6941,15.1507,10.8775,8.96079,8.08692,7.85617",83.7380397887911,1.0,0.0,0,1,9586.05,0.309062,0.0214009,0.0
1746896788.0818913,"4.17881,4.35118,4.88565,6.039,8.6794,12.9814,17.5474,27.3897,63.4761,200.0,72.1242,40.1789,27.9932,21.6051,15.0885,10.8328,8.92402,8.05374,7.82394",83.98876226521979,1.0,0.0,0,1,9617.37,0.303691,0.0214011,0.0
1746896788.1516154,"4.21105,4.38474,4.92334,6.08557,8.74634,13.0815,17.6827,27.6007,63.9647,200.0,71.8277,40.0136,27.878,21.5162,15.0264,10.7882,8.88726,8.02057,7.7917",83.87682838146503,1.0,0.0,0,1,9601.84,0.298319,0.0214,0.0
1746896788.21371,"4.24328,4.41831,4.96102,6.13215,8.81328,13.1817,17.818,27.812,64.4543,200.0,71.5307,39.8481,27.7627,21.4271,14.9642,10.7436,8.85049,7.98738,7.75947",83.7650334943889,1.0,0.0,0,1,9589.04,0.292948,0.0213999,0.0
1746896788.2826147,"4.27552,4.45187,4.99871,6.17873,8.88021,13.2818,17.9533,28.0231,64.9427,200.0,71.2343,39.6828,27.6474,21.3382,14.9021,10.699,8.81373,7.95421,7.72723",83.93346043415409,1.0,0.0,0,1,10076.3,0.287577,0.0213988,0.0
1746896788.345919,"4.30775,4.48543,5.0364,6.22532,8.94718,13.3819,18.0888,28.2345,65.4335,200.0,70.9364,39.517,27.532,21.2491,14.8399,10.6543,8.77696,7.92102,7.695",83.90979268970192,1.0,0.0,0,1,9605.61,0.282206,0.0213999,0.0
